0.7340292930603027,1,37.89329137166666,-122.24464695833333,263.527,629.0
1.733961820602417,1,37.893291381666664,-122.244646905,263.526,627.0
2.7340474128723145,1,37.89329137666667,-122.24464693833333,263.522,627.0
3.7344937324523926,1,37.89329141666666,-122.24464691666667,263.542,628.0
4.734043121337891,1,37.89329140833333,-122.24464694833334,263.533,628.0
5.733851432800293,1,37.893291391666665,-122.24464693333333,263.537,628.0
6.734033823013306,1,37.893291391666665,-122.24464688833334,263.542,628.0
7.734085559844971,1,37.893291403333336,-122.24464685,263.537,628.0
8.734029531478882,1,37.89329138833333,-122.24464683833334,263.54,628.0
9.734079837799072,1,37.893291428333335,-122.24464686833333,263.535,629.0
10.734468460083008,1,37.89329144166667,-122.24464690833334,263.539,629.0
11.733834266662598,1,37.893291428333335,-122.24464687833333,263.549,628.0
12.733942747116089,1,37.89329142333333,-122.244646885,263.545,628.0
13.734033584594727,1,37.89329142166667,-122.24464690666667,263.522,628.0
14.734033823013306,1,37.89329141166667,-122.24464691,263.522,628.0
15.734025955200195,1,37.893291418333334,-122.24464687166666,263.516,629.0
16.734018802642822,1,37.893291393333335,-122.24464688333333,263.517,629.0
17.734285831451416,1,37.89329144166667,-122.24464688166667,263.521,629.0
18.734922409057617,1,37.893291463333334,-122.24464690166667,263.527,629.0
19.734007120132446,1,37.89329148666667,-122.24464686499999,263.521,629.0
20.733937740325928,1,37.893291491666666,-122.24464690666667,263.521,629.0
21.734042644500732,1,37.89329143166667,-122.24464687333334,263.525,629.0
22.734039783477783,1,37.893291428333335,-122.24464682166666,263.511,629.0
23.734005212783813,1,37.893291448333336,-122.24464687,263.515,629.0
24.73368501663208,1,37.89329142,-122.24464684833333,263.517,629.0
25.7337703704834,1,37.89329143166667,-122.24464678833333,263.524,629.0
26.733747243881226,3,37.89329146833333,-122.24464696833333,263.504,629.0
27.733859062194824,3,37.893291705,-122.24464879833333,263.503,629.0
28.73376727104187,3,37.893291688333335,-122.24465051666667,263.524,629.0
29.733665227890015,3,37.89329171666667,-122.24465058333334,263.539,629.0
30.733717679977417,3,37.893291948333335,-122.24465083833333,263.55,629.0
31.733805179595947,3,37.893292108333334,-122.24465118166667,263.535,630.0
32.73376250267029,3,37.89329311666667,-122.24465229666667,263.553,630.0
33.733717918395996,3,37.893294006666665,-122.24465330666666,263.569,630.0
34.73391556739807,3,37.893296248333336,-122.24465405833334,263.586,630.0
35.73389267921448,3,37.893298655,-122.24465432666666,263.577,630.0
36.73383021354675,3,37.89330093,-122.24465396666666,263.591,630.0
37.73386216163635,3,37.893303288333335,-122.24465293833333,263.581,629.0
38.73383831977844,3,37.893305505,-122.24465253333334,263.589,629.0
39.733845233917236,3,37.89330777666667,-122.24465188833334,263.583,629.0
40.73372292518616,3,37.89331004333334,-122.24465114166667,263.599,629.0
41.73367714881897,3,37.893312298333335,-122.24465042166666,263.606,629.0
42.73369550704956,3,37.893314465,-122.24464958833333,263.596,629.0
43.73369550704956,3,37.893316586666664,-122.24464856166666,263.614,629.0
44.733699560165405,3,37.89331880333334,-122.24464774666667,263.613,629.0
45.73369908332825,3,37.89332098166667,-122.24464696333334,263.624,629.0
46.73381948471069,3,37.89332323,-122.244645945,263.634,629.0
47.73388075828552,3,37.893323445,-122.244645755,263.61899999999997,629.0
48.733850717544556,3,37.893323385,-122.24464597333333,263.624,629.0
49.73443555831909,3,37.893322958333336,-122.24464638833334,263.632,629.0
50.733755588531494,3,37.89332287333333,-122.24464654666667,263.624,629.0
51.73375368118286,3,37.89332295333333,-122.24464673333334,263.64,626.0
52.7337543964386,3,37.89332288833333,-122.24464731666667,263.634,626.0
53.73375844955444,3,37.893323081666665,-122.24464778333333,263.63,626.0
54.73388671875,3,37.89332335333334,-122.24464785833334,263.61899999999997,626.0
55.73380422592163,3,37.893323375,-122.24464811166666,263.63,626.0
56.733837604522705,3,37.89332472666667,-122.24464839333334,263.645,626.0
57.733848094940186,3,37.89332702666667,-122.24464828,263.642,626.0
58.733755111694336,3,37.893329273333336,-122.24464724833334,263.661,626.0
59.73374271392822,3,37.89333143,-122.24464593833333,263.652,626.0
60.733819246292114,3,37.89333344166667,-122.244644745,263.66,626.0
61.73372530937195,3,37.89333559166667,-122.24464387166667,263.665,626.0
62.733707427978516,3,37.893337671666664,-122.24464270333333,263.679,626.0
63.73397445678711,3,37.89333976,-122.24464151666666,263.695,627.0
64.7338376045227,3,37.893340673333334,-122.24464111666667,263.694,627.0
65.73398280143738,1,37.89334065166667,-122.24464127666667,263.694,627.0
66.73408246040344,1,37.893340605,-122.24464128833333,263.701,627.0
67.73490238189697,1,37.893340620000004,-122.24464122666667,263.699,627.0
68.73368501663208,1,37.893340648333336,-122.24464123166666,263.699,627.0
69.733802318573,3,37.893342286666666,-122.24464027,263.697,627.0
70.73382329940796,3,37.893342866666664,-122.24464017166666,263.703,627.0
71.73390245437622,1,37.893342806666666,-122.24464022,263.696,627.0
